# ypred
4.233381271362304688e+00
3.928086996078491211e+00
4.285090923309326172e+00
5.829323768615722656e+00
4.502017974853515625e+00
3.880694150924682617e+00
4.001709938049316406e+00
3.939073324203491211e+00
4.466944694519042969e+00
4.332910060882568359e+00
4.015791416168212891e+00
3.975107192993164062e+00
5.219357490539550781e+00
4.093978404998779297e+00
5.559453487396240234e+00
4.607950210571289062e+00
4.489448547363281250e+00
3.907632350921630859e+00
3.889179468154907227e+00
4.165786266326904297e+00
4.787558078765869141e+00
5.446398735046386719e+00
5.687821865081787109e+00
4.201500892639160156e+00
4.061148643493652344e+00
5.471858501434326172e+00
4.073386192321777344e+00
4.403019905090332031e+00
4.660344123840332031e+00
5.031467914581298828e+00
4.186343669891357422e+00
3.839869022369384766e+00
4.996806144714355469e+00
4.708962917327880859e+00
5.246254920959472656e+00
5.324377536773681641e+00
5.700589656829833984e+00
5.803226470947265625e+00
4.657849788665771484e+00
5.448572635650634766e+00
5.058783531188964844e+00
4.157601833343505859e+00
4.303350448608398438e+00
4.814183235168457031e+00
5.717858314514160156e+00
4.361125946044921875e+00
4.267339706420898438e+00
5.654706001281738281e+00
5.731676101684570312e+00
4.840985298156738281e+00
5.599588394165039062e+00
3.988149881362915039e+00
5.817509651184082031e+00
5.816424369812011719e+00
4.204700946807861328e+00
4.250102519989013672e+00
5.400507450103759766e+00
5.556627750396728516e+00
4.949468612670898438e+00
5.831762313842773438e+00
5.833446979522705078e+00
4.632738590240478516e+00
5.729238510131835938e+00
4.742859840393066406e+00
5.742356777191162109e+00
4.381361007690429688e+00
4.030389785766601562e+00
5.273032188415527344e+00
4.083875656127929688e+00
4.527657508850097656e+00
4.579887390136718750e+00
5.349562644958496094e+00
5.754649639129638672e+00
5.375781536102294922e+00
3.851589202880859375e+00
5.220573902130126953e+00
5.053296566009521484e+00
4.341374397277832031e+00
3.872697830200195312e+00
4.976783752441406250e+00
5.298857688903808594e+00
5.164786815643310547e+00
5.086045742034912109e+00
5.167229652404785156e+00
4.761131763458251953e+00
3.865183353424072266e+00
4.130952835083007812e+00
5.492091655731201172e+00
4.184996128082275391e+00
5.776696205139160156e+00
5.768149852752685547e+00
5.109362125396728516e+00
5.193998813629150391e+00
4.476719856262207031e+00
5.516814231872558594e+00
4.855089664459228516e+00
5.615756034851074219e+00
3.950571060180664062e+00
5.788173198699951172e+00
4.798735618591308594e+00
5.703234672546386719e+00
5.826682567596435547e+00
5.025092124938964844e+00
3.962580680847167969e+00
4.633269309997558594e+00
5.004126071929931641e+00
4.895020484924316406e+00
4.266714572906494141e+00
4.171711444854736328e+00
5.514163017272949219e+00
5.671640872955322266e+00
5.715310096740722656e+00
5.825952529907226562e+00
5.422830581665039062e+00
4.512370109558105469e+00
5.424780368804931641e+00
5.766100406646728516e+00
3.917606115341186523e+00
5.137167453765869141e+00
4.940101623535156250e+00
5.786424160003662109e+00
5.535683631896972656e+00
4.224893569946289062e+00
4.111167430877685547e+00
5.821650981903076172e+00
4.444872379302978516e+00
5.398817062377929688e+00
4.583502292633056641e+00
4.379233837127685547e+00
5.795270442962646484e+00
5.246927261352539062e+00
4.451777458190917969e+00
4.147074222564697266e+00
5.596686840057373047e+00
4.606442451477050781e+00
4.402070045471191406e+00
4.045509815216064453e+00
5.832129001617431641e+00
5.685093879699707031e+00
5.081395626068115234e+00
4.288327217102050781e+00
4.922204971313476562e+00
4.867938518524169922e+00
5.833824634552001953e+00
5.637039184570312500e+00
5.668842792510986328e+00
4.553618431091308594e+00
5.634152412414550781e+00
4.144016742706298828e+00
5.576970577239990234e+00
